"GB" "gamma"
"GB43960" -0.112770777867364
"GB43965" -0.0724719425995188
"GB43958" 0.166609246210018
"GB43957" 0.0180630703899887
"GB43956" -0.555185816933565
"GB43955" 0.888388622921277
"GB43954" 0.335731841778363
"GB43968" 0.476666061146432
"GB43953" -0.122877146810467
"GB43969" -0.827662238376548
"GB43952" -0.0639706586745157
"GB43951" 0.717539911666048
"GB43949" 0.575660906819135
"GB43971" 0.0281017197342493
"GB43948" -0.484323361923231
"GB43972" 0.437858390018219
"GB43974" -0.611723981570983
"GB43975" -0.762932008335771
"GB43976" -0.214058130248791
"GB43947" -0.519436832494121
"GB43978" 0.060549519887305
"GB43980" -0.777275128018765
"GB43945" -0.450520093779287
"GB43982" -0.731792457985646
"GB43944" -0.262364089129365
"GB43983" 0.298017608738578
"GB43942" 0.0794739464774655
"GB43984" 0.127589793227874
"GB43941" 0.213058748774477
"GB43986" -0.0286470061066377
"GB43938" 0.783086620965968
"GB43937" -0.493940187568961
"GB43936" 0.776684805712755
"GB43989" 0.401664559352941
"GB43935" 0.877541602616766
"GB43934" 0.424460387478859
"GB43990" -0.130308709022211
"GB43991" -0.0783887276634103
"GB46633" -0.724702152859547
"GB46631" 0.0177247649711512
"GB46630" 0.63207012069209
"GB46634" 0.383059627595117
"GB46629" 1.04509172757352
"GB46635" 0.922623766559529
"GB46628" 0.277113335655659
"GB46636" 0.151127703905628
"GB46627" 0.726188662948606
"GB46626" 0.49457858905854
"GB46625" -0.0390065800066192
"GB46637" 1.29104704524584
"GB46623" 1.65161105552585
"GB46638" 0.199502387605717
"GB46621" -0.0857200665017965
"GB46639" 0.170176205215167
"GB46620" -0.497847952621252
"GB46640" 0.740155040654049
"GB46641" -0.118955345576434
"GB46619" -0.350478434804968
"GB46642" -0.661664625276127
"GB46643" -0.44306836023049
"GB46644" -0.0192553547453352
"GB46618" 0.341170695323735
"GB46617" -0.00288996819757534
"GB46616" 0.123941518327183
"GB46645" -0.67712928234776
"GB46615" 0.0213749721944932
"GB46614" 0.545364918085393
"GB46646" 0.747061358264029
"GB46647" 0.788940799244453
"GB46648" 0.392668944292985
"GB46613" -0.0821183972092694
"GB46612" 0.907455843246892
"GB46610" -0.133288503675479
"GB46609" -0.125873398189276
"GB46650" -0.3490999912821
"GB46651" 0.0219456835833428
"GB46606" 0.184380651911767
"GB46652" -0.293958997925171
"GB46653" -0.911721926252695
"GB46605" -0.354473529457702
"GB46604" -0.0289933485161175
"GB46603" -0.264940126023234
"GB46654" -0.338678355933069
"GB46602" -0.282727156657764
"GB46655" -0.374696373512326
"GB46656" -0.173086126709551
"GB46601" 0.809419001685905
"GB46599" 0.0512391338238369
"GB46598" -0.844028180883215
"GB46657" -0.0954162916909731
"GB46597" 0.708110348606709
"GB46661" 0.885033131838842
"GB46662" -0.148426726246769
"GB46663" 0.0216873148263061
"GB46596" -0.362783733549939
"GB47333" -0.0914847621137264
"GB47334" -0.346710593867931
"GB47335" 0.142487499139312
"GB47332" 0.224617219946702
"GB47336" -0.415450303558799
"GB47337" -0.0790994183328335
"GB47338" -0.580879480057374
"GB47339" -0.676438742216511
"GB47340" 0.513095813724373
"GB47341" 0.759444953867326
"GB47331" -0.332817503468056
"GB47330" -0.352858520344891
"GB47342" -0.115455585282539
"GB47329" -0.324462614737494
"GB47343" 0.375026125596692
"GB47344" 0.468359046270554
"GB47328" 0.0462547245801052
"GB47345" -0.241841915468678
"GB47346" -0.378489889781601
"GB47327" 0.463448065870037
"GB47326" 0.576960930871405
"GB47347" -0.129111668591516
"GB47324" 0.425968954212311
"GB47348" -0.313988579422783
"GB47349" 0.683447773751051
"GB47322" -0.987501614294125
"GB47350" -0.565202907004942
"GB47321" 0.229696044803656
"GB47320" 0.124996959894091
"GB47351" 0.22508841619953
"GB47319" -0.0668157887999107
"GB47352" -0.0399694358074406
"GB47318" 0.546505663003629
"GB47354" 0.692252769490083
"GB48778" -0.419748165224186
"GB48777" -0.585794687977264
"GB48780" -0.078515387592602
"GB48776" -0.105798925462011
"GB48781" 0.198777417102048
"GB48782" -0.480405525704599
"GB48775" -0.309163910761547
"GB48772" 0.104720405536801
"GB48771" 0.598204697172915
"GB48770" 0.683547855794929
"GB48783" -0.517056420800449
"GB48784" -0.361825435639025
"GB48785" -0.124138749803415
"GB48786" 0.00966110275778504
"GB48787" 0.621745154522977
"GB48788" 0.282799360690455
"GB48789" 0.89133995430831
"GB48769" -0.565160037578183
"GB48768" 0.815340507132558
"GB48765" 0.95439327424756
"GB48790" 1.56490730818361
"GB48791" 0.610894146660588
"GB48764" 0.456966338579794
"GB48763" 0.834026083396083
"GB48761" 0.164531831438746
"GB48760" -0.0464966378307673
"GB48792" -0.649905577485774
"GB48793" 0.453597587806996
"GB48758" -0.967393977379528
"GB48794" 1.35466336105955
"GB48795" 0.309963581460743
"GB48755" -0.420575400095793
"GB48754" -0.178442437013464
"GB48753" 0.115052902798334
"GB48752" -0.273777447915224
"GB48796" -0.479502155635482
"GB48750" -0.00425362627178229
"GB48797" -0.384486180441767
"GB48749" -0.377400706616155
"GB48798" -0.00429656801873516
"GB48799" 0.624817906649234
"GB48802" -0.407434102511694
"GB48803" 0.179602005351122
"GB48804" -0.80865739962374
"GB48805" 0.329668206431274
"GB48806" 0.748675042670888
"GB48807" -0.120020661642153
"GB48748" -0.0676871365329559
"GB48809" 0.268379269497783
"GB48746" -0.377298562265972
"GB48810" 0.403479631067133
"GB48811" -0.444031480878102
"GB48812" -0.360006368185327
"GB48745" 0.776143812564605
"GB48813" 0.596238911018784
"GB48743" 2.12675955530838
"GB48742" 1.10652528836509
"GB48815" 0.574403986039887
"GB48741" 0.160787767286304
"GB48816" -0.175924089562371
"GB51029" -0.39643956198528
"GB51019" -0.0348671087727154
"GB51030" -0.406497579061587
"GB51016" -0.17389636542226
"GB51031" 0.0554442063115499
"GB51015" -0.88929327458977
"GB51014" -0.0879130438669182
"GB51032" -0.450798723967558
"GB51033" 0.752090086165062
"GB51013" 0.920823587354846
"GB51012" 0.189970196785783
"GB51011" -0.322993076381214
"GB51034" 0.412882217579553
"GB51035" -0.345405324712943
"GB51009" -0.0700989177436367
"GB51036" -0.717851159562245
"GB51037" -0.334949874421587
"GB51008" -0.489254506369885
"GB51040" 0.488662988868445
"GB51041" 0.915826309573557
"GB51005" -0.937437806643236
"GB51004" -0.209640530343852
"GB51042" -0.938046342730315
"GB51043" 0.22498526583603
"GB51003" 1.35781543411873
"GB51002" -0.30733626251644
"GB51044" -0.211301937313225
"GB51001" 1.30448234488596
"GB51000" 0.411940927296305
"GB51045" 0.208605536351684
"GB50998" -0.797736694345326
"GB51046" -0.15901784943411
"GB50997" -0.0289817517009305
"GB50996" -0.0510613359144165
"GB50995" -0.467450425918446
"GB51047" -0.337144226142463
"GB51048" 0.914008262374212
"GB50994" -0.296232209437097
"GB51050" 0.92971961543322
"GB51051" -0.267548938123074
"GB51052" 0.0990240293171573
"GB51055" -0.524364848324998
"GB50993" 0.362561832134577
"GB51057" 0.558491013413785
"GB51058" -0.193428234494009
"GB51059" -0.584220211251242
"GB51060" 0.107619984119874
"GB50990" -0.207977987632732
"GB51062" -0.86143172004556
"GB51063" 1.07778996950105
"GB50988" 2.21616372546908
"GB50987" -0.356532071561572
"GB50986" 1.31026154065679
"GB50985" -0.0327713490954016
"GB51064" -0.0376439614794888
"GB50984" -0.173221461168766
"GB51065" -0.357592903415128
"GB51066" -0.548060055609526
"GB50981" 0.662818805112108
"GB50980" -0.289533886360686
"GB51067" -0.677886243629412
"GB50979" 0.0749418469011783
"GB51068" -0.178549315106997
"GB50978" -0.499325747739038
"GB51069" -0.336789839663988
"GB51070" 0.23291094181745
"GB51071" -0.772061091479279
"GB51072" -0.228893750836255
"GB50977" 0.882357205659175
"GB50976" -0.275107766262328
"GB50975" -0.452771401178853
"GB50974" 0.261835832841284
"GB50973" -0.74642383252224
"GB50972" -0.152837223987345
"GB51074" -0.408654390087036
"GB50971" -0.837310737959988
"GB51075" 0.182675150203936
"GB50970" 0.233539946601793
"GB50969" -0.7027370306253
"GB51076" -0.597860950000789
"GB50968" 0.00891102999176518
"GB50967" -0.0629698379353366
"GB51077" -0.406294928761618
"GB50966" -0.125503833799984
"GB51078" -0.0464973281035202
"GB51079" -0.0755726681634606
"GB50965" -0.0991418133238075
"GB51080" -0.651215214719263
"GB51081" -0.122595702595037
"GB50964" 0.297130030500313
"GB50963" 0.520304062741322
"GB51083" 0.580799000854689
"GB50962" -0.435815476716106
"GB51084" 0.63351122752996
"GB50961" 0.799434832832079
"GB51085" 0.25880381845905
"GB51086" 0.333838178714446
"GB50960" -0.347819555113304
"GB51087" 0.634292052392706
"GB50959" -0.0232318116773663
"GB51088" -0.184981928213499
"GB51089" 0.369818814524586
"GB51090" -0.290649592045991
"GB50958" -0.195799143156523
"GB51092" -0.0561562221065986
"GB50957" -0.341885875316165
"GB50955" 1.00936455562191
"GB51093" -1.24815967777593
"GB51094" 0.571909152244636
"GB51095" 1.23592593644345
"GB50954" 0.59719275098178
"GB51096" -0.863189225312451
"GB51098" 0.239105580140586
"GB50953" 1.18824694020357
"GB50952" 0.432159450149363
"GB50951" 0.113289431963356
"GB50950" -0.15457084410058
"GB51103" -0.0437762037578301
"GB50949" 0.276280867592564
"GB51104" 0.406157486928151
"GB50947" 1.08030514850207
"GB51105" 0.35551611774997
"GB50946" -0.515294264737538
"GB50945" 1.26416183776027
"GB50944" 0.108822123353205
"GB50943" 1.12193650153793
"GB50942" -0.669315371441059
"GB51106" -0.214243244722711
"GB50941" 0.873102775827676
"GB51107" 0.940018375968396
"GB51108" -0.179956509299017
"GB51109" 0.307633297012975
"GB51110" -0.72932756997827
"GB50938" -0.273723357990691
"GB51111" 0.881989615627538
"GB50937" 3.33762225544382
"GB50936" 1.38803920257724
"GB51112" 0.19714066995293
"GB50935" 0.207833809343526
"GB51113" -0.32277498500466
"GB51114" 1.12020714128567
"GB51115" 0.847365131240386
"GB51116" 0.237470748715159
"GB51117" 1.6120137424105
"GB50934" -0.386769259225682
"GB50933" 1.41874106143912
"GB50932" 1.10461379768727
"GB50931" 0.621657404130735
"GB50930" 0.290519560769173
"GB50929" -0.0780491710510329
"GB50928" -0.0785745281170417
"GB51118" 0.415866751143356
"GB50927" 0.312904466449384
"GB51119" -0.155579433196082
"GB51120" 0.081760497504834
"GB51121" 0.718202390786231
"GB50925" -0.152869127116075
"GB51122" 0.338408640519017
"GB51123" -0.60490285248958
"GB50924" 0.0504175808764089
"GB51124" 0.402909682677338
"GB50923" -0.15220840596536
"GB51125" -0.183206448214405
"GB51126" 0.370616719099158
"GB51127" -0.0812936279574117
"GB50922" 0.269488462520827
"GB51128" -0.868249741450157
"GB50921" -0.393822788039794
"GB51129" 0.144960920218112
"GB50920" -0.109686411815892
"GB51130" 0.340261449618662
"GB50919" 0.537115104496362
"GB51132" 0.00678565855484213
"GB50918" -0.289677685714851
"GB50917" -0.228486923782808
"GB51133" -0.127988813071015
"GB51134" 0.385287977043662
"GB51135" -0.510737225815378
"GB50916" -0.477318424735372
"GB50915" -0.479498492375036
"GB50914" -0.48217515514923
"GB51136" -0.788827216141797
"GB51137" -0.86869848514853
"GB51138" 0.243721019205017
"GB51139" 0.32598375388974
"GB51141" 0.0147934045211628
"GB51142" 0.605265880870684
"GB50912" 1.06386884326
"GB51143" 0.146797223343257
"GB51144" 0.282733660614527
"GB50911" 0.21044636118557
"GB51146" 1.40879237352902
"GB50909" 1.29068709155689
"GB51148" 1.06661997702992
"GB51149" -0.220515951468145
"GB50907" 0.465750801683469
"GB51151" 0.0491549984365679
"GB51152" -0.0924194648087179
"GB51153" 0.0404818864380973
"GB51155" 1.91495399806795
"GB50906" 0.571522577623419
"GB50905" 0.461315472323184
"GB50904" 1.14533539616392
"GB50903" -0.273405521206952
"GB51158" 0.542091621384
"GB51159" 0.109335650559082
"GB51160" -0.59339462410152
"GB50902" 0.252583536658885
"GB50901" 0.62063274064634
"GB51161" -0.341556143952587
"GB50900" 0.0356515430468217
"GB50899" -0.300635823556389
"GB50898" -0.325598900584602
"GB50897" 2.57824316609332
"GB51162" -0.372150826944961
"GB51163" 0.469732613386184
"GB50893" 1.63611260064427
"GB50892" -0.128582483899982
"GB51165" 0.258563311123284
"GB50891" 1.24014983075661
"GB50890" 0.588542495181722
"GB50889" 0.068803509730185
"GB50888" 0.2414738647761
"GB50887" 2.37892691457431
"GB51167" 0.890454661517069
"GB50886" -0.127165428621022
"GB51168" 0.480345704288545
"GB50885" -0.820897611173763
"GB50883" -0.364713038550042
"GB50882" 0.658946602731702
"GB50881" 0.560839057475054
"GB51172" 0.183825804953685
"GB50880" 0.537061753130236
"GB51173" 0.416520987890112
"GB51174" 0.953004196180144
"GB50878" -0.233188342589301
"GB50877" 0.0205362974991092
"GB50876" 0.811941164578517
"GB50875" 1.0905708778138
"GB50874" 0.229722756754632
"GB52635" -0.170260018613691
"GB52634" -0.401748750216657
"GB52632" 0.0374853907509693
"GB52636" 0.118981133429303
"GB52637" -0.687822928977485
"GB52631" 0.534832054749016
"GB52638" 0.123856285667574
"GB52630" -0.214064987744933
"GB52639" 0.208894928789057
"GB52629" 0.774383768301815
"GB52640" -0.794901195090854
"GB52628" -0.863124021429643
"GB52627" -0.520467029719086
"GB52641" 0.43265907162302
"GB52642" 1.04308775363718
"GB52643" -0.220336631801174
"GB52626" 0.30511567466805
"GB52625" -0.413708437283019
"GB52624" 0.266561626292485
"GB52622" -0.207343487870678
"GB52644" 0.502170890576468
"GB52621" -0.32664703087064
"GB52645" -0.532928681939291
"GB52620" -0.285792002467748
"GB52646" 0.597227881066581
"GB52647" 0.381117099612922
"GB52619" 0.225672353559665
"GB52618" 1.03516846739731
"GB52616" -0.156498408186334
"GB52648" -0.318546208542634
"GB52649" -0.168704255020569
"GB52650" -0.835495661185683
"GB52614" -0.255946536748829
"GB52651" -0.772384733817536
"GB52613" -0.336965490418378
"GB52612" 0.465012024676704
"GB52652" 0.249787893905985
"GB52611" 0.522456649835867
"GB52610" 0.567419396155756
"GB52609" -0.252354457518588
"GB54260" 0.205380240996134
"GB54259" 0.303498845837488
"GB54258" 0.0526773092423543
"GB54261" -0.513596296338492
"GB54256" -0.153914268124047
"GB54262" -0.288339237980193
"GB54255" -0.021728963865921
"GB54254" -0.228596072708825
"GB54253" -0.108093964827183
"GB54252" -0.683656744506359
"GB54263" -0.262008157324006
"GB54264" -0.382825751193623
"GB54267" -0.717435359406082
"GB54268" -0.283850260912931
"GB54269" -0.409467829351313
"GB54251" -0.736195716499286
"GB54271" -0.585249954177568
"GB54272" -0.0447286335349905
"GB54273" -0.2696723531736
"GB54275" -0.557311899333951
"GB54250" -0.00132655225514882
"GB54248" -0.224060810606522
"GB54276" -0.534599439328741
"GB54277" -0.853986471360905
"GB54247" -0.137809116828047
"GB54246" 1.18554297158412
"GB54279" -0.385578622046707
"GB54244" 0.153054953904984
"GB54280" -0.297297700367579
"GB54243" 0.530300550526117
"GB54242" -0.395275416068774
"GB54281" 1.04714418250587
"GB54240" 0.903253434499377
"GB54282" -0.180581214168173
"GB54283" 0.159231488980311
"GB54239" -0.116289616727579
"GB54238" -0.0319370994190292
"GB54284" -0.783397644818087
"GB54237" 0.589268190208289
"GB54286" -0.0576184115615603
"GB54236" -0.540792479650287
"GB54235" -0.10323038379359
"GB54287" -0.694316695210446
"GB54234" 1.27605928538183
"GB54288" -0.783831634246749
"GB54233" 0.24057410782558
"GB54232" -0.266060916680892
"GB54289" -0.47217423129945
"GB54231" -0.386405744033918
"GB54230" -0.445744152067418
"GB54291" -0.41961915236961
"GB54292" 0.791256572947519
"GB54228" -0.583346726020032
"GB54293" 0.295019215352542
"GB54227" 0.03123402141982
"GB54294" 0.522865819804709
"GB54295" 0.371857335376287
"GB54226" 0.349871270406089
"GB54225" 0.0343491381402455
"GB54223" -0.403624051937516
"GB54222" -0.664070116592485
"GB54221" -0.617148521099515
"GB54297" 0.252297906276986
"GB54298" -0.664276171056519
"GB48393" -0.424366941481607
"GB48392" -0.179291650851258
"GB48391" 2.77902407037538
"GB48395" -0.00976037271823054
"GB48396" -0.377700555251142
"GB48397" -0.870446452353561
"GB48390" -0.448461192919647
"GB48398" -0.307242245960206
"GB48389" 1.57116460256856
"GB48388" 0.773142297306454
"GB48386" 0.241530198966297
"GB48399" 1.72230792826436
"GB48400" -0.351376425489262
"GB48401" -0.209903621528189
"GB48385" 0.119816881564035
"GB48384" -0.485748839492396
"GB48383" 0.281298819293586
"GB48382" -0.748427415784703
"GB48402" -0.343519284644761
"GB48380" -0.539707961522976
"GB48379" 0.362975251134917
"GB48403" 0.219228385821103
"GB48404" -0.576954417433168
"GB48378" 0.185804736272658
"GB48377" 0.14169816761169
"GB48376" 0.382935218732241
"GB48405" 0.674456455074942
"GB48406" -0.0791133480789919
"GB48375" -0.631018340303493
"GB48407" -0.28958897408748
"GB48408" -0.157045472431034
"GB48409" 0.0745047003576987
"GB48373" 0.0374382842656713
"GB48411" -0.0984052647075921
"GB48412" -0.326656092927701
"GB48372" 0.0276513511372231
"GB48371" -0.327624665742517
"GB48370" -0.182424220610235
"GB48413" 0.142162161089824
"GB48414" -0.163557636327193
"GB48415" 0.188425876576862
"GB48369" -0.54732401957423
"GB48367" -0.782104584900154
"GB48416" -0.00985032505733741
"GB48417" -0.312167115267136
"GB48366" -0.146498814585468
"GB48364" 0.370269217613116
"GB48419" 1.74716908286283
"GB48363" 0.336449581681139
"GB48362" -0.120851730955191
"GB48421" 0.280896685698448
"GB48361" -0.219640342464376
"GB48422" 0.122514424011303
"GB48360" -0.0961444248777579
"GB48359" 0.155594026905293
"GB48358" -0.175629464489732
"GB48356" -0.53838568978311
"GB48424" 0.646460520571975
"GB48355" 0.114878810922028
"GB48425" 0.221053354041156
"GB48426" 0.952935913950205
"GB48427" -0.483921775662547
"GB48428" -0.97666419899444
"GB48353" 0.314505879984543
"GB48352" -0.319717951934638
"GB48429" -0.405753113107926
"GB48351" 0.19489244546444
"GB48430" -0.730567460408234
"GB48350" -0.529616375789994
"GB48431" -0.577684059754492
"GB48349" -0.97118015384485
"GB48348" 0.0890521560947226
"GB48347" 0.0598192429099897
"GB48432" 0.0501053994477369
"GB48346" -0.12888897266359
"GB48433" -0.266228725945785
"GB48345" -0.311011416526292
"GB48434" -0.14474982902051
"GB48435" -0.574825873505213
"GB48436" 0.239832842186958
"GB48344" 1.11830304843224
"GB48437" 0.40790261825585
"GB48438" 1.16362609674421
"GB48343" 3.10946112833045
"GB48342" 0.111790748120861
"GB48439" -0.21815086938458
"GB48440" -0.427972034937288
"GB48341" -0.542166824601722
"GB48441" 0.175912851287049
"GB48443" 0.244525085648462
"GB48340" -0.268597245261888
"GB48339" -0.497725939297589
"GB48444" -0.31939448093547
"GB48338" -0.466863840454679
"GB48446" -0.120556089465475
"GB48447" 0.834411444559733
"GB48448" -0.363067115747529
"GB48337" 0.429485028999653
"GB48450" -0.423300198624978
"GB48452" -0.275060139740465
"GB48336" 0.351197922225881
"GB48453" -0.160128314818463
"GB48334" -0.707901400088841
"GB48454" -0.788742353751285
"GB48456" -0.329391781079378
"GB48333" -0.338827413184274
"GB48457" -0.286162117148233
"GB48332" 0.804279942433289
"GB48458" 0.0749374376390385
"GB48331" 0.455829061639038
"GB48459" 2.02879705176214
"GB48460" -0.244257079520364
"GB48330" -0.399116814457834
"GB51374" 0.22881544712517
"GB51373" 0.564149226258164
"GB51372" -0.352267772479101
"GB51376" 0.123334048999768
"GB52521" -0.89184671914903
"GB52522" -0.104896063588194
"GB52523" 0.958005996839425
"GB52520" -0.124158426737555
"GB52518" -0.371329012755915
"GB52517" 1.34304105182035
"GB52524" 0.0101454878731297
"GB52525" 0.899244431801911
"GB52516" 0.308033385155512
"GB52526" 0.68602859040385
"GB52527" 0.267447146447785
"GB54595" 0.0276808955962937
"GB54593" -0.0988121569854292
"GB54592" -0.120362922829138
"GB54590" -0.752838224856052
"GB54596" 0.0990040616442673
"GB54598" -0.272436104369522
"GB54599" -0.591862939159683
"GB54589" -0.471422571467631
"GB54588" -0.6769177080608
"GB54600" -0.770602200184033
"GB54587" 0.120037045622703
"GB54601" -0.427305187497493
"GB54602" -0.10848559582018
"GB54585" -0.589398632261113
"GB54603" -0.567825946765663
"GB54584" -0.141497340288974
"GB54605" -0.230536024836382
"GB54606" 0.453310530152714
"GB54607" -0.318923072420679
"GB54583" 0.0327282678763756
"GB54582" -0.584313940346319
"GB54581" 0.0529659775889136
"GB54608" -0.364156722980444
"GB54580" -0.857170181898352
"GB54609" -0.451362467886778
"GB54579" -0.528056503806397
"GB54578" -0.23215165349618
"GB54610" 0.0923319018426798
"GB54577" -0.197095706622599
"GB54611" 0.995005317720755
"GB54576" -0.230480972960523
"GB54575" -0.09715420078765
"GB40584" 1.09505566168545
"GB40583" 0.0150955057363707
"GB40582" 0.000590501610689332
"GB40586" -1.0155826874976
"GB40581" -0.264597703502661
"GB40589" -0.160786673934905
"GB40580" -0.68472445770745
"GB40590" -0.197399892333171
"GB40578" -0.355459011178422
"GB40577" -0.29362046365966
"GB40576" 0.151618328838801
"GB40574" -0.0993884443009466
"GB40592" 0.667649204280787
"GB40573" 0.295102970657951
"GB40572" -0.350836048485378
"GB55086" -0.147333916493356
"GB55085" -0.750616540159282
"GB55084" -0.195865822202723
"GB55088" 0.308699418478573
"GB55090" 0.103037535341195
"GB55082" -0.0272483241940561
"GB55091" 0.499005347418127
"GB55081" -0.421055636057935
"GB55092" 0.21388258821899
"GB55080" -0.262828243678578
"GB55093" -0.465878785991384
"GB55094" 0.320412845710056
"GB55078" 0.362789435595825
"GB55077" -0.341156929033871
"GB55095" 0.289425865310543
"GB55076" -0.384660997430664
"GB55096" -0.141646969028096
"GB55075" -0.0390951327754251
"GB55074" -0.338859040534678
"GB55073" 0.393763447850735
"GB55097" 0.187370778129359
"GB55098" -0.34605401959544
"GB55071" 0.119146592462759
"GB55099" -0.641871274843584
"GB55100" 0.62891089877649
"GB55101" 0.130062239753276
"GB55070" 0.606933242988838
"GB55102" -0.583164540725249
"GB55103" -0.117351024564315
"GB55068" -0.042390865549269
"GB55067" 0.480638384764692
"GB55066" 0.954797450971715
"GB55104" 0.67277604491788
"GB55065" 0.11625026227584
"GB55064" 0.00418135057740365
"GB55063" -0.446564937360876
"GB55105" -0.123688877563029
"GB55062" 0.560690556974838
"GB55061" -0.969450132136779
"GB51778" 0.100301781630811
"GB51780" 0.1652385009904
"GB51775" 0.43858438087801
"GB51781" 0.155542770623108
"GB51782" 0.673215782220102
"GB51783" 1.70144126715637
"GB51774" 4.55202328792416
"GB51784" 0.0327093537917403
"GB51772" 2.08385199435122
"GB51786" 0.280308766478384
"GB51787" 1.20697160780679
"GB40223" 0.00802675456679074
"GB40225" 0.174041887458021
"GB40226" 0.01236320215182
"GB40222" -0.293737412358334
"GB40221" 0.243872193740768
"GB40227" 0.591946563964372
"GB40219" 0.19555155938091
"GB40218" 0.430142583247958
"GB40217" 1.26189090044103
"GB40228" -0.000434631568928624
"GB40214" -0.766583567788159
"GB40229" 0.138308960358041
"GB40213" -0.303454410850132
"GB40212" 0.716306304620876
"GB40230" 0.265183877495436
"GB40231" -0.144929886007742
"GB40211" -0.528142094676618
"GB40232" 0.368941141286628
"GB40233" 0.624088072478553
"GB40234" 0.168959645654602
"GB40210" 2.08623006885167
"GB40209" 1.0240110477845
"GB40208" -0.0686919242301266
"GB40237" -0.283692304900357
"GB40207" -0.0565895968964781
"GB40238" -0.0938512951586565
"GB40206" 0.314867478293381
"GB40239" -0.255492864723858
"GB40205" -0.121307459622228
"GB40203" -0.261702720166841
"GB40240" 0.542088322467674
"GB40202" 1.11414310068884
"GB40201" 0.817265873916201
"GB40200" 0.321172978412427
"GB40199" -0.0967946946189513
"GB40198" 0.762546645883437
"GB40197" 1.00163092745668
"GB40196" 1.20145072475192
"GB40195" 1.12731137835397
"GB40194" 0.620166675598045
"GB40193" 0.348163706470522
"GB40192" 2.40213289614069
"GB40191" 1.85283830710167
"GB40190" -0.0273534009755811
"GB40189" 1.335625188129
"GB40188" 2.39720979289579
"GB40187" 0.658362294729103
"GB40186" 1.5413643083184
"GB40185" 1.35642854005404
"GB40184" 0.341964841505217
"GB40183" 1.11548068901601
"GB47123" 2.10403947732532
"GB47122" 0.234848516191525
"GB47121" 1.6068774684769
"GB47120" 0.524399804136591
"GB47119" 0.100334983051408
"GB47118" 0.783371611840367
"GB55730" -0.531692709426951
"GB55732" -1.0786913600279
"GB55729" 1.69026168602769
"GB55733" -0.523747082631312
"GB55727" 0.11163239330174
"GB43167" -0.300700808658363
"GB43168" 0.0483005085160747
"GB43163" -0.115417980369044
"GB43162" -0.224625483625709
"GB43161" -0.4367433671421
"GB43160" 0.0595874326595386
"GB43159" 0.42112753689951
"GB43169" 0.20311417336713
"GB43158" -1.02305259446893
"GB43171" 0.0416743494486786
"GB43157" -0.66973478757279
"GB43172" -0.152237542728177
"GB43156" 0.243199409725907
"GB43173" 0.747829635840952
"GB43175" 0.0259420940772772
"GB43155" -0.142039643481138
"GB43154" -0.40854211477206
"GB43153" 0.190475199591796
"GB43176" -0.0226710665106033
"GB43178" -0.420885648540149
"GB43151" -0.276296052130891
"GB43179" -0.317679615758365
"GB43150" -0.575201456446263
"GB43149" 0.171465401665938
"GB43180" -0.475510669892871
"GB43147" 0.102442162749787
"GB43181" 0.653243491819566
"GB43146" 0.38074328738803
"GB43182" 1.90377632223285
"GB43145" 3.00879760294956
"GB43183" -0.0637498231054337
"GB43143" -0.0427402339962814
"GB43141" -0.0308698032761303
"GB43140" 1.58834383388693
"GB43139" -0.474523597341015
"GB43138" -0.420122681089534
"GB43137" 0.410214686828993
"GB43136" 0.557823809122536
"GB43184" -0.103164165242941
"GB43135" -0.100676099079903
"GB43185" -0.378806035949756
"GB43134" -0.500309713195404
"GB43133" -0.408439145190221
"GB43132" -0.477878753117507
"GB43186" -0.0912809289138682
"GB43131" -0.178666571344375
"GB43187" 1.94910009892168
"GB43188" -0.0369568111352397
"GB43189" 2.46693553242284
"GB43130" -0.142961497385174
"GB43129" 1.917851251725
"GB43191" 0.0223078754488434
"GB43128" 0.0989353072577702
"GB43127" 1.10625761313054
"GB43192" -0.640360219134301
"GB43193" -0.215756763713597
"GB43126" -0.478854435805174
"GB43194" -0.630767485384993
"GB43125" 0.418696286860321
"GB43195" -0.0793448568819923
"GB43196" -0.225356532916072
"GB43124" -0.206086709709285
"GB43197" 0.180159260129333
"GB43198" 0.997074337707397
"GB43123" 0.61277652616683
"GB43122" -0.286697408823927
"GB43121" -0.283410675495517
"GB43200" 0.234044235172684
"GB43120" 0.454754246272073
"GB43201" 0.133559886300607
"GB43119" 0.86359364315493
"GB43202" 0.997293007408441
"GB43118" 1.11643950292622
"GB43117" 0.379813917910868
"GB43203" 0.342900437869559
"GB43116" 0.0519865373395845
"GB43204" 0.0532452180338418
"GB43205" -0.276470185271044
"GB43115" 0.513244083628664
"GB43114" -0.0386091487912114
"GB43206" -0.283324276291032
"GB43207" 0.230619543114864
"GB43113" 0.209827631217275
"GB43208" -0.348483669262299
"GB43112" 0.495028225482893
"GB43111" 0.57469043234612
"GB43110" -0.0419188782204238
"GB43210" 0.744826577540035
"GB43108" 0.0852221889564705
"GB43211" -0.584254170671616
"GB43107" 0.175965464076943
"GB43212" 0.0230854092639577
"GB43213" -0.204097536616381
"GB43214" 3.58494549582045
"GB43215" 0.451107691663646
"GB43106" -0.198429337240911
"GB43105" -0.338564749880687
"GB43104" -0.0729059897264046
"GB43216" 0.288023887559317
"GB43103" -0.0929367315595726
"GB43217" 0.304497932802307
"GB43100" 0.0386910537500057
"GB43218" -0.648266734701496
"GB43219" 0.440486386442066
